Topic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",29940,"(+/- 3071 )",24176,"(+/- 3564 )",26596,"(+/- 4143 )",33780,"(+/- 4399 )",42989,"(+/- 4180 )",22661,"(+/- 3022 )",32694,"(+/- 2994 )",31543,"(+/- 2703 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years",167188,"(+/- 1901 )",187017,"(+/- 2180 )",179370,"(+/- 5226 )",179907,"(+/- 2293 )",158553,"(+/- 5294 )",191768,"(+/- 3639 )",163700,"(+/- 2173 )",148611,"(+/- 1534 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",7014,"(+/- 1413 )",5712,"(+/- 1727 )",4872,"(+/- 1939 )",5330,"(+/- 1813 )",4756,"(+/- 1488 )",4869,"(+/- 1525 )",7641,"(+/- 1266 )",5000,"(+/- 1125 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",5.5,"(+/- 0.8 )",3.8,"(+/- 0.7 )",3.3,"(+/- 0.7 )",7.9,"(+/- 1.1 )",7.7,"(+/- 1.1 )",4.3,"(+/- 0.7 )",6.6,"(+/- 0.6 )",7.3,"(+/- 0.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",8.8,"(+/- 1.5 )",5.9,"(+/- 1.2 )",4.7,"(+/- 1.3 )",14.1,"(+/- 2.1 )",11.5,"(+/- 1.9 )",6.8,"(+/- 1.4 )",11.1,"(+/- 1.4 )",12.9,"(+/- 1.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",12.1,"(+/- 4.0 )",2.3,"(+/- 1.2 )",5.0,"(+/- 2.5 )",13.8,"(+/- 4.7 )",5.1,"(+/- 2.4 )",8.8,"(+/- 4.8 )",13.1,"(+/- 3.9 )",14.4,"(+/- 4.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",2.7,"(+/- 0.6 )",2.2,"(+/- 0.7 )",1.7,"(+/- 0.5 )",3.5,"(+/- 0.8 )",3.1,"(+/- 0.8 )",2.1,"(+/- 0.5 )",3.3,"(+/- 0.5 )",3.3,"(+/- 0.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",3.9,"(+/- 1.0 )",3.2,"(+/- 1.3 )",1.5,"(+/- 0.9 )",6.3,"(+/- 1.5 )",4.8,"(+/- 1.5 )",2.4,"(+/- 1.0 )",4.7,"(+/- 1.2 )",4.3,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",3.0,"(+/- 2.0 )",1.3,"(+/- 0.9 )",2.4,"(+/- 2.0 )",3.5,"(+/- 2.1 )",3.8,"(+/- 2.6 )",1.7,"(+/- 2.2 )",6.3,"(+/- 4.4 )",5.0,"(+/- 3.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",20.8,"(+/- 4.1 )",12.5,"(+/- 3.7 )",14.3,"(+/- 4.0 )",24.1,"(+/- 4.7 )",22.2,"(+/- 4.3 )",19.5,"(+/- 4.4 )",26.5,"(+/- 3.4 )",29.7,"(+/- 3.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",25.8,"(+/- 5.1 )",16.9,"(+/- 5.1 )",18.7,"(+/- 5.6 )",34.8,"(+/- 6.4 )",26.4,"(+/- 5.6 )",25.8,"(+/- 5.9 )",33.1,"(+/- 4.6 )",38.0,"(+/- 4.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",39.2,"(+/- 15.0 )",9.5,"(+/- 7.6 )",21.3,"(+/- 15.2 )",41.2,"(+/- 14.1 )",14.0,"(+/- 9.0 )",35.4,"(+/- 16.7 )",39.0,"(+/- 10.9 )",45.0,"(+/- 11.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",10.1,"(+/- 0.7 )",6.3,"(+/- 0.9 )",4.9,"(+/- 0.7 )",12.0,"(+/- 1.1 )",14.0,"(+/- 1.0 )",7.3,"(+/- 0.8 )",10.7,"(+/- 0.7 )",12.3,"(+/- 0.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",10.1,"(+/- 1.5 )",8.2,"(+/- 1.8 )",5.2,"(+/- 1.7 )",17.1,"(+/- 2.4 )",16.5,"(+/- 2.8 )",9.1,"(+/- 2.1 )",13.9,"(+/- 1.8 )",15.1,"(+/- 2.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",9.6,"(+/- 1.5 )",8.0,"(+/- 1.8 )",5.0,"(+/- 1.7 )",16.9,"(+/- 2.4 )",16.1,"(+/- 2.8 )",8.6,"(+/- 2.1 )",13.4,"(+/- 1.7 )",14.4,"(+/- 2.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",13.0,"(+/- 2.7 )",5.9,"(+/- 2.0 )",5.4,"(+/- 2.9 )",17.1,"(+/- 3.0 )",14.1,"(+/- 3.6 )",11.0,"(+/- 4.5 )",15.7,"(+/- 2.4 )",16.5,"(+/- 3.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",8.4,"(+/- 1.4 )",8.7,"(+/- 2.0 )",4.9,"(+/- 1.8 )",16.9,"(+/- 2.8 )",17.1,"(+/- 3.0 )",7.7,"(+/- 1.7 )",12.6,"(+/- 1.8 )",13.8,"(+/- 2.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",10.1,"(+/- 0.7 )",5.7,"(+/- 0.7 )",4.8,"(+/- 0.5 )",10.3,"(+/- 0.9 )",13.4,"(+/- 0.9 )",6.6,"(+/- 0.6 )",9.7,"(+/- 0.5 )",11.6,"(+/- 0.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",8.4,"(+/- 1.0 )",5.9,"(+/- 1.1 )",4.6,"(+/- 0.9 )",6.8,"(+/- 1.0 )",12.5,"(+/- 2.1 )",7.0,"(+/- 1.3 )",8.0,"(+/- 0.9 )",8.1,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",6.1,"(+/- 0.8 )",4.6,"(+/- 0.9 )",3.1,"(+/- 0.8 )",9.4,"(+/- 1.3 )",9.6,"(+/- 1.4 )",4.9,"(+/- 0.9 )",7.6,"(+/- 0.8 )",8.0,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",24.3,"(+/- 1.7 )",15.5,"(+/- 1.8 )",13.1,"(+/- 1.3 )",20.5,"(+/- 1.7 )",23.0,"(+/- 1.6 )",19.5,"(+/- 2.2 )",23.0,"(+/- 1.4 )",27.1,"(+/- 1.4 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",174798,"(+/- 3349 )",187222,"(+/- 3541 )",178595,"(+/- 5840 )",187828,"(+/- 4511 )",182313,"(+/- 5841 )",190778,"(+/- 5711 )",154904,"(+/- 3117 )",147289,"(+/- 2698 )"
Education,"School Enrollment","Nursery school, preschool",13338,"(+/- 1151 )",13088,"(+/- 1729 )",14290,"(+/- 1959 )",12354,"(+/- 1421 )",12532,"(+/- 1570 )",12432,"(+/- 1348 )",12428,"(+/- 1209 )",10032,"(+/- 1108 )"
Education,"School Enrollment",Kindergarten,7231,"(+/- 1016 )",9857,"(+/- 1309 )",7360,"(+/- 1378 )",9839,"(+/- 1503 )",8040,"(+/- 1203 )",9771,"(+/- 1357 )",9388,"(+/- 1145 )",7273,"(+/- 1091 )"
Education,"School Enrollment","Elementary school (grades 1-8)",70391,"(+/- 1928 )",78427,"(+/- 2431 )",79958,"(+/- 3833 )",75085,"(+/- 2307 )",64544,"(+/- 3569 )",77725,"(+/- 2948 )",68453,"(+/- 1937 )",64173,"(+/- 1717 )"
Education,"School Enrollment","High school (grades 9-12)",36302,"(+/- 1739 )",43325,"(+/- 2265 )",40666,"(+/- 2498 )",37369,"(+/- 1806 )",27042,"(+/- 2180 )",43654,"(+/- 2291 )",32342,"(+/- 1116 )",32538,"(+/- 1372 )"
Education,"School Enrollment","College or graduate school",47536,"(+/- 2843 )",42525,"(+/- 2436 )",36321,"(+/- 2838 )",53181,"(+/- 3559 )",70155,"(+/- 3925 )",47196,"(+/- 4307 )",32293,"(+/- 2020 )",33273,"(+/- 2186 )"
Education,"Educational Attainment","Population 25 years and over",452944,"(+/- 2200 )",475931,"(+/- 2360 )",507943,"(+/- 5388 )",483064,"(+/- 2405 )",492936,"(+/- 5133 )",472879,"(+/- 3742 )",449385,"(+/- 2452 )",474147,"(+/- 1424 )"
Education,"Educational Attainment","Less than 9th grade",14509,"(+/- 1460 )",8102,"(+/- 1451 )",9831,"(+/- 1936 )",20951,"(+/- 2638 )",20085,"(+/- 2402 )",9757,"(+/- 1762 )",12232,"(+/- 1428 )",6275,"(+/- 940 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",22377,"(+/- 2342 )",14940,"(+/- 1712 )",11974,"(+/- 1839 )",18082,"(+/- 2241 )",20235,"(+/- 2397 )",17036,"(+/- 2013 )",22330,"(+/- 1750 )",24089,"(+/- 1921 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",131544,"(+/- 4108 )",104166,"(+/- 4822 )",84883,"(+/- 4520 )",93604,"(+/- 4241 )",87730,"(+/- 4242 )",129680,"(+/- 5241 )",143302,"(+/- 3751 )",146378,"(+/- 3968 )"
Education,"Educational Attainment","Some college, no degree",90828,"(+/- 3682 )",95875,"(+/- 4162 )",93563,"(+/- 4946 )",88502,"(+/- 4619 )",90754,"(+/- 4117 )",104487,"(+/- 4070 )",104448,"(+/- 3222 )",123039,"(+/- 3660 )"
Education,"Educational Attainment","Associate's degree",58674,"(+/- 2918 )",61883,"(+/- 3424 )",47523,"(+/- 3675 )",44488,"(+/- 3041 )",38623,"(+/- 3020 )",65968,"(+/- 3613 )",67192,"(+/- 2631 )",61162,"(+/- 2964 )"
Education,"Educational Attainment","Bachelor's degree",89888,"(+/- 3891 )",133777,"(+/- 4913 )",168245,"(+/- 5421 )",132564,"(+/- 4834 )",148035,"(+/- 4485 )",99941,"(+/- 4266 )",71229,"(+/- 2834 )",77171,"(+/- 3456 )"
Education,"Educational Attainment","Graduate or professional degree",45124,"(+/- 3110 )",57188,"(+/- 3679 )",91924,"(+/- 4378 )",84873,"(+/- 4392 )",87474,"(+/- 4416 )",46010,"(+/- 3094 )",28652,"(+/- 1693 )",36033,"(+/- 2196 )"
Education,"Educational Attainment","Percent high school graduate or higher",91.9,"(+/- 0.5 )",95.2,"(+/- 0.4 )",95.7,"(+/- 0.5 )",91.9,"(+/- 0.7 )",91.8,"(+/- 0.7 )",94.3,"(+/- 0.6 )",92.3,"(+/- 0.4 )",93.6,"(+/- 0.5 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",29.8,"(+/- 0.9 )",40.1,"(+/- 1.2 )",51.2,"(+/- 1.0 )",45.0,"(+/- 0.9 )",47.8,"(+/- 0.9 )",30.9,"(+/- 1.1 )",22.2,"(+/- 0.7 )",23.9,"(+/- 0.8 )"

"Source: 2018 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag","District 02 Estimate","District 02 Flag","District 03 Estimate","District 03 Flag","District 04 Estimate","District 04 Flag","District 05 Estimate","District 05 Flag","District 06 Estimate","District 06 Flag","District 07 Estimate","District 07 Flag","District 08 Estimate","District 08 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",300087,G,278008,G,468458,G,357065,G,520821,G,230584,G,235230,G,216235,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",465,G,133,H,117,J,28,G,0,N,190,H,708,G,914,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",291,G,203,H,110,J,72,J,0,N,266,J,142,G,4066,G
Business,"Paid employees for pay period including March 12",Utilities,940,H,1502,J,1148,J,935,J,3439,J,1599,H,1530,H,2128,H
Business,"Paid employees for pay period including March 12",Construction,11733,G,15691,G,20049,G,13055,G,16490,G,22505,G,11507,G,10863,G
Business,"Paid employees for pay period including March 12",Manufacturing,51484,G,34447,G,62750,G,28982,G,31935,G,35982,G,44828,G,18915,G
Business,"Paid employees for pay period including March 12","Wholesale trade",9447,G,15963,G,34520,G,17559,G,19566,G,11580,G,14580,H,5972,G
Business,"Paid employees for pay period including March 12","Retail trade",38421,G,36020,G,54201,G,37853,G,32951,G,34423,G,35850,G,34421,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",10024,G,15821,G,8994,G,7988,G,18551,G,9892,G,7415,G,5511,G
Business,"Paid employees for pay period including March 12",Information,6580,G,8311,H,12826,G,10048,G,14807,G,2811,G,3305,G,3214,G
Business,"Paid employees for pay period including March 12","Finance and insurance",9424,H,14481,H,37197,G,21965,G,47334,G,6650,G,8098,G,8687,H
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",2736,G,3333,G,11988,G,5431,G,8586,G,2604,G,1463,G,2415,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",40060,H,12726,G,43965,G,17405,G,49120,G,7130,G,6937,G,7278,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",4915,H,8904,G,27987,G,25719,G,51384,G,2630,H,2740,G,3148,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",8652,G,12046,G,31246,G,18213,G,27778,G,11487,G,4835,G,6632,G
Business,"Paid employees for pay period including March 12","Educational services",5971,G,8712,H,7811,G,21554,G,16597,G,4663,G,3815,H,4164,H
Business,"Paid employees for pay period including March 12","Health care and social assistance",58107,H,36712,H,50453,H,69814,G,106470,G,38543,G,51231,G,55175,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",3739,G,8852,G,7692,G,8583,H,10253,G,4454,G,2006,G,3985,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",25256,G,30234,G,37672,G,32880,G,44385,G,22048,G,22776,G,28215,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",11830,G,13894,G,17716,G,18975,G,21126,G,11118,G,11452,G,10472,G
Business,"Paid employees for pay period including March 12","Industries not classified",12,J,23,J,16,J,6,G,30,J,9,J,12,J,60,J
Business,"Annual payroll ($1,000)","Total for all sectors",13676276,G,13446733,G,29088276,G,19864789,G,33228739,G,9973374,G,8945972,G,8650256,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",21115,G,4521,G,4172,G,1766,G,0,N,6647,G,36479,G,36905,G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",28993,H,19602,G,9622,J,6946,J,0,N,20807,J,10934,G,352169,G
Business,"Annual payroll ($1,000)",Utilities,75683,H,166896,J,127002,J,93133,H,383632,J,173991,H,125367,H,184356,H
Business,"Annual payroll ($1,000)",Construction,717974,G,1179871,G,1523364,G,1027758,G,1353171,G,1619136,G,705065,G,761796,G
Business,"Annual payroll ($1,000)",Manufacturing,2636261,G,2135664,G,4528222,G,1895337,G,2022470,G,1975596,G,2212984,G,1020867,G
Business,"Annual payroll ($1,000)","Wholesale trade",551334,G,1104696,G,2970118,G,1295683,G,1676984,G,614904,G,796613,G,285668,G
Business,"Annual payroll ($1,000)","Retail trade",950602,G,1007702,G,1678650,G,992689,G,1023937,G,870273,G,899403,G,887389,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",385072,G,678999,G,420087,G,340489,G,1241251,H,395603,G,285997,G,271545,G
Business,"Annual payroll ($1,000)",Information,286281,G,767228,H,1191696,G,700079,G,1441107,G,182150,G,150761,G,172184,H
Business,"Annual payroll ($1,000)","Finance and insurance",675490,H,1160866,H,4093474,H,1821919,G,5595217,G,394925,G,442336,G,445805,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",81028,G,143506,G,804297,G,287210,G,482873,G,96791,G,49398,G,73171,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",3396303,H,903940,G,3130573,G,1389609,G,4291372,G,395209,G,333725,G,419145,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",456099,H,740932,G,3032001,H,3852622,G,4438395,G,228609,H,197858,H,184983,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",265585,G,488615,G,1296487,G,675106,G,1069165,G,451159,G,169292,G,214787,G
Business,"Annual payroll ($1,000)","Educational services",157922,G,234293,G,251026,G,579849,G,713015,G,127560,G,75617,H,98519,G
Business,"Annual payroll ($1,000)","Health care and social assistance",2273518,H,1363605,H,2544777,H,3393052,H,5257021,G,1698375,G,1811514,G,2391671,H
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",56030,G,363037,H,158751,G,275504,H,525677,H,90401,G,35842,G,74214,G
Business,"Annual payroll ($1,000)","Accommodation and food services",384009,G,583397,G,744694,G,592617,G,977697,G,325080,G,365049,G,533993,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",276767,G,399141,G,578977,G,643233,G,734720,G,305959,G,241413,G,240549,G
Business,"Annual payroll ($1,000)","Industries not classified",210,H,222,G,286,G,188,G,644,G,199,G,325,G,540,J
Business,"Total Establishments","Total for all sectors",16939,X,17140,X,24043,X,17863,X,21133,X,17097,X,19391,X,17573,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",100,X,37,X,33,X,14,X,0,X,43,X,169,X,173,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",22,X,22,X,7,X,9,X,0,X,17,X,32,X,40,X
Business,"Total Establishments",Utilities,56,X,29,X,17,X,22,X,42,X,24,X,85,X,71,X
Business,"Total Establishments",Construction,2007,X,2039,X,1998,X,1237,X,1188,X,3100,X,2611,X,2367,X
Business,"Total Establishments",Manufacturing,883,X,756,X,1062,X,700,X,836,X,1088,X,1023,X,829,X
Business,"Total Establishments","Wholesale trade",769,X,1017,X,1801,X,856,X,1032,X,772,X,980,X,586,X
Business,"Total Establishments","Retail trade",2467,X,1922,X,2596,X,2078,X,2029,X,2053,X,2923,X,2750,X
Business,"Total Establishments","Transportation and warehousing",782,X,674,X,423,X,368,X,331,X,649,X,1016,X,582,X
Business,"Total Establishments",Information,284,X,263,X,505,X,324,X,551,X,196,X,322,X,279,X
Business,"Total Establishments","Finance and insurance",1098,X,1006,X,1976,X,1035,X,1305,X,898,X,1295,X,911,X
Business,"Total Establishments","Real estate and rental and leasing",557,X,872,X,1463,X,1006,X,1277,X,819,X,499,X,617,X
Business,"Total Establishments","Professional, scientific, and technical services",1055,X,2063,X,3798,X,2433,X,3623,X,1478,X,1059,X,1098,X
Business,"Total Establishments","Management of companies and enterprises",92,X,175,X,309,X,180,X,265,X,61,X,96,X,74,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",703,X,1061,X,1479,X,865,X,1104,X,1012,X,716,X,736,X
Business,"Total Establishments","Educational services",184,X,232,X,393,X,329,X,411,X,175,X,109,X,139,X
Business,"Total Establishments","Health care and social assistance",1974,X,1776,X,2436,X,2586,X,2598,X,1576,X,2037,X,2160,X
Business,"Total Establishments","Arts, entertainment, and recreation",354,X,323,X,377,X,383,X,438,X,317,X,402,X,420,X
Business,"Total Establishments","Accommodation and food services",1464,X,1220,X,1484,X,1516,X,1899,X,1124,X,1508,X,1806,X
Business,"Total Establishments","Other services (except public administration)",2069,X,1635,X,1866,X,1913,X,2187,X,1685,X,2492,X,1924,X
Business,"Total Establishments","Industries not classified",19,X,18,X,20,X,9,X,15,X,10,X,17,X,11,X

"Source: 2017 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
